Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US13,13,Georgia,6394939,3246961,108859,427745,20578
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US13,13,Georgia,375362,51781,18333,7070,3345
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US13,13,Georgia,2857263,1702502,36800,223897,7107
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US13,13,Georgia,3232625,1754283,55133,230967,10452
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US13,13,Georgia,426008,51159,21787,7151,4031
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US13,13,Georgia,2771329,1497734,33779,209881,6903
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US13,13,Georgia,3197337,1548893,55566,217032,10934
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US13,13,Georgia,801370,102940,40120,14221,7376
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US13,13,Georgia,5628592,3200236,70579,433778,14010
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US13,13,Georgia,6429962,3303176,110699,447999,21386
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US13,13,Georgia,385745,53773,18705,7329,3442
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US13,13,Georgia,2869223,1734333,37394,234509,7342
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US13,13,Georgia,3254968,1788106,56099,241838,10784
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US13,13,Georgia,434718,52925,21987,7336,4154
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US13,13,Georgia,2781710,1523328,34430,219963,7159
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US13,13,Georgia,3216428,1576253,56417,227299,11313
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US13,13,Georgia,820463,106698,40692,14665,7596
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US13,13,Georgia,5650933,3257661,71824,454472,14501
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US13,13,Georgia,6471396,3364359,112516,469137,22097
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US15,15,Hawaii,38197,3015,5953,29922,23857
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,235928,13902,11310,379570,154311
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US15,15,Hawaii,274125,16917,17263,409492,178168
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US15,15,Hawaii,39672,3125,6045,28948,23590
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,262241,19782,11615,347048,157193
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US15,15,Hawaii,301913,22907,17660,375996,180783
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,77869,6140,11998,58870,47447
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,498169,33684,22925,726618,311504
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,576038,39824,34923,785488,358951
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US15,15,Hawaii,38197,3015,5953,29922,23857
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,235928,13902,11310,379570,154311
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US15,15,Hawaii,274125,16917,17263,409492,178168
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US15,15,Hawaii,39672,3125,6045,28948,23590
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,262241,19782,11615,347048,157193
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US15,15,Hawaii,301913,22907,17660,375996,180783
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,77869,6140,11998,58870,47447
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,498169,33684,22925,726618,311504
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,576038,39824,34923,785488,358951
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US15,15,Hawaii,38599,3166,6093,30102,23985
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,236777,14406,11638,379869,154301
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US15,15,Hawaii,275376,17572,17731,409971,178286
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US15,15,Hawaii,40376,3362,6263,29135,23727
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,263350,20439,12114,346861,156826
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US15,15,Hawaii,303726,23801,18377,375996,180553
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,78975,6528,12356,59237,47712
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,500127,34845,23752,726730,311127
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,579102,41373,36108,785967,358839
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US15,15,Hawaii,40564,3379,6247,30960,24732
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,238137,15920,11639,380534,155254
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US15,15,Hawaii,278701,19299,17886,411494,179986
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US15,15,Hawaii,43144,3584,6406,29962,24553
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,266711,22349,12111,346692,157931
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US15,15,Hawaii,309855,25933,18517,376654,182484
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,83708,6963,12653,60922,49285
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,504848,38269,23750,727226,313185
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,588556,45232,36403,788148,362470
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US15,15,Hawaii,42362,3487,6364,31681,25384
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,239282,16824,11607,380381,155816
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US15,15,Hawaii,281644,20311,17971,412062,181200
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US15,15,Hawaii,46259,3877,6620,30677,25277
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,272194,24308,12231,346291,158580
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US15,15,Hawaii,318453,28185,18851,376968,183857
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,88621,7364,12984,62358,50661
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,511476,41132,23838,726672,314396
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,600097,48496,36822,789030,365057
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US15,15,Hawaii,44361,3630,6615,32491,26036
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,241130,17776,11576,381126,156359
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US15,15,Hawaii,285491,21406,18191,413617,182395
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US15,15,Hawaii,49145,4115,6856,31536,26079
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,277341,26025,12224,346860,159342
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US15,15,Hawaii,326486,30140,19080,378396,185421
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,93506,7745,13471,64027,52115
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,518471,43801,23800,727986,315701
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,611977,51546,37271,792013,367816
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US15,15,Hawaii,45948,3689,6749,33004,26408
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,242241,18530,11611,382933,157083
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US15,15,Hawaii,288189,22219,18360,415937,183491
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US15,15,Hawaii,51399,4265,7002,32211,26630
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,279205,27411,12331,348114,160137
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US15,15,Hawaii,330604,31676,19333,380325,186767
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,97347,7954,13751,65215,53038
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,521446,45941,23942,731047,317220
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,618793,53895,37693,796262,370258
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US15,15,Hawaii,47400,3830,6825,33318,26682
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US15,15,Hawaii,243388,19584,11653,384970,157826
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US15,15,Hawaii,290788,23414,18478,418288,184508
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US15,15,Hawaii,53649,4345,7069,32598,26955
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US15,15,Hawaii,281108,28806,12315,350038,161094
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US15,15,Hawaii,334757,33151,19384,382636,188049
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US15,15,Hawaii,101049,8175,13894,65916,53637
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US15,15,Hawaii,524496,48390,23968,735008,318920
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US15,15,Hawaii,625545,56565,37862,800924,372557
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US16,16,Idaho,78319,1538,5890,1293,523
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,673528,6175,14859,15072,2142
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US16,16,Idaho,751847,7713,20749,16365,2665
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US16,16,Idaho,85040,1637,6278,1344,562
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,669695,7806,14642,12916,2281
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US16,16,Idaho,754735,9443,20920,14260,2843
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,163359,3175,12168,2637,1085
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1343223,13981,29501,27988,4423
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1506582,17156,41669,30625,5508
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US16,16,Idaho,78319,1538,5890,1293,523
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,673572,6175,14859,15072,2142
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US16,16,Idaho,751891,7713,20749,16365,2665
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US16,16,Idaho,85040,1637,6278,1344,562
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,669721,7806,14642,12916,2281
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US16,16,Idaho,754761,9443,20920,14260,2843
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,163359,3175,12168,2637,1085
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1343293,13981,29501,27988,4423
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1506652,17156,41669,30625,5508
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US16,16,Idaho,78911,1547,5961,1292,534
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,674652,6224,14912,15163,2154
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US16,16,Idaho,753563,7771,20873,16455,2688
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US16,16,Idaho,85501,1641,6347,1357,569
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,670590,7851,14693,12984,2286
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US16,16,Idaho,756091,9492,21040,14341,2855
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,164412,3188,12308,2649,1103
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1345242,14075,29605,28147,4440
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1509654,17263,41913,30796,5543
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US16,16,Idaho,81017,1612,6289,1328,528
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,677884,6626,15076,15636,2231
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US16,16,Idaho,758901,8238,21365,16964,2759
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US16,16,Idaho,87497,1694,6594,1387,567
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,674304,8300,14912,13606,2362
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US16,16,Idaho,761801,9994,21506,14993,2929
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,168514,3306,12883,2715,1095
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1352188,14926,29988,29242,4593
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1520702,18232,42871,31957,5688
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US16,16,Idaho,82987,1668,6593,1399,547
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,681802,6909,15214,16341,2333
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US16,16,Idaho,764789,8577,21807,17740,2880
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US16,16,Idaho,89117,1794,6772,1422,579
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,676855,8605,15084,14255,2417
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US16,16,Idaho,765972,10399,21856,15677,2996
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,172104,3462,13365,2821,1126
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1358657,15514,30298,30596,4750
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1530761,18976,43663,33417,5876
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US16,16,Idaho,85284,1745,6855,1457,581
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,686427,7264,15437,16976,2442
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US16,16,Idaho,771711,9009,22292,18433,3023
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US16,16,Idaho,91446,1876,7108,1470,596
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,681911,9166,15331,14779,2534
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US16,16,Idaho,773357,11042,22439,16249,3130
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,176730,3621,13963,2927,1177
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1368338,16430,30768,31755,4976
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1545068,20051,44731,34682,6153
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US16,16,Idaho,87871,1852,7050,1519,599
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,693421,7538,15681,17730,2598
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US16,16,Idaho,781292,9390,22731,19249,3197
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US16,16,Idaho,93976,1955,7293,1529,628
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,689476,9636,15631,15528,2707
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US16,16,Idaho,783452,11591,22924,17057,3335
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,181847,3807,14343,3048,1227
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1382897,17174,31312,33258,5305
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1564744,20981,45655,36306,6532
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US16,16,Idaho,90294,1925,7216,1598,603
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US16,16,Idaho,699857,7857,16041,18726,2712
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US16,16,Idaho,790151,9782,23257,20324,3315
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US16,16,Idaho,96782,2057,7588,1616,658
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US16,16,Idaho,695499,10168,15971,16227,2762
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US16,16,Idaho,792281,12225,23559,17843,3420
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US16,16,Idaho,187076,3982,14804,3214,1261
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US16,16,Idaho,1395356,18025,32012,34953,5474
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US16,16,Idaho,1582432,22007,46816,38167,6735
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US17,17,Illinois,911482,42350,35375,11615,2892
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US17,17,Illinois,4252441,1023003,31592,338031,4941
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US17,17,Illinois,5163923,1065353,66967,349646,7833
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US17,17,Illinois,974791,40841,38845,11758,3105
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US17,17,Illinois,4082406,900615,29566,316584,4935
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US17,17,Illinois,5057197,941456,68411,328342,8040
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US17,17,Illinois,1886273,83191,74220,23373,5997
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US17,17,Illinois,8334847,1923618,61158,654615,9876
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US17,17,Illinois,10221120,2006809,135378,677988,15873
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US17,17,Illinois,911483,42350,35375,11615,2892
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US17,17,Illinois,4253060,1023009,31594,338031,4941
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US17,17,Illinois,5164543,1065359,66969,349646,7833
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US17,17,Illinois,974791,40841,38845,11758,3105
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US17,17,Illinois,4082691,900619,29566,316586,4935
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US17,17,Illinois,5057482,941460,68411,328344,8040
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US17,17,Illinois,1886274,83191,74220,23373,5997
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US17,17,Illinois,8335751,1923628,61160,654617,9876
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US17,17,Illinois,10222025,2006819,135380,677990,15873
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US17,17,Illinois,915552,42481,35410,11671,2906
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US17,17,Illinois,4250935,1023351,31654,340576,5039
